timestamp,champion,X,Y
2025-01-11 11:10:28,Viktor,345,249
2025-01-11 11:10:28,Gragas,103,115
2025-01-11 11:10:28,Rengar,449,455
2025-01-11 11:10:28,Corki,449,467
2025-01-11 11:10:29,Nami,485,493
2025-01-11 11:10:29,Viktor,331,260
2025-01-11 11:10:29,Gragas,97,115
2025-01-11 11:10:29,Rengar,448,457
2025-01-11 11:10:29,Corki,464,490
2025-01-11 11:10:31,Nami,497,473
2025-01-11 11:10:31,Viktor,337,254
2025-01-11 11:10:31,Gragas,97,115
2025-01-11 11:10:31,Rengar,439,437
2025-01-11 11:10:31,Corki,464,490
2025-01-11 11:10:32,Nami,499,476
2025-01-11 11:10:32,Viktor,344,250
2025-01-11 11:10:32,Gragas,97,112
2025-01-11 11:10:32,Rengar,428,410
2025-01-11 11:10:32,Corki,464,490
2025-01-11 11:10:33,Nami,493,475
2025-01-11 11:10:33,Viktor,344,250
2025-01-11 11:10:33,Gragas,113,128
2025-01-11 11:10:33,Rengar,410,391
2025-01-11 11:10:33,Corki,491,451
2025-01-11 11:10:34,Nami,502,467
2025-01-11 11:10:34,Viktor,344,248
2025-01-11 11:10:34,Gragas,123,140
2025-01-11 11:10:34,Rengar,401,373
2025-01-11 11:10:34,Corki,491,451
2025-01-11 11:10:35,Nami,508,465
2025-01-11 11:10:35,Viktor,344,248
2025-01-11 11:10:35,Gragas,91,145
2025-01-11 11:10:35,Rengar,391,349
2025-01-11 11:10:35,Corki,495,448
2025-01-11 11:10:36,Nami,511,463
2025-01-11 11:10:36,Viktor,343,249
2025-01-11 11:10:36,Gragas,91,160
2025-01-11 11:10:36,Rengar,400,364
2025-01-11 11:10:36,Corki,496,447
2025-01-11 11:10:37,Nami,506,467
2025-01-11 11:10:37,Viktor,341,256
2025-01-11 11:10:37,Gragas,92,153
2025-01-11 11:10:37,Rengar,407,379
2025-01-11 11:10:37,Corki,496,447
2025-01-11 11:10:38,Nami,508,465
2025-01-11 11:10:38,Viktor,343,263
2025-01-11 11:10:38,Gragas,91,148
2025-01-11 11:10:38,Rengar,412,393
2025-01-11 11:10:38,Corki,494,449
2025-01-11 11:10:39,Nami,507,469
2025-01-11 11:10:39,Viktor,319,281
2025-01-11 11:10:39,Gragas,89,146
2025-01-11 11:10:39,Rengar,418,397
2025-01-11 11:10:39,Corki,491,453
2025-01-11 11:10:40,Nami,505,472
2025-01-11 11:10:40,Viktor,325,285
2025-01-11 11:10:40,Gragas,88,148
2025-01-11 11:10:40,Rengar,394,376
2025-01-11 11:10:40,Corki,491,453
2025-01-11 11:10:41,Nami,484,489
2025-01-11 11:10:41,Viktor,347,269
2025-01-11 11:10:41,Gragas,87,143
2025-01-11 11:10:41,Rengar,370,346
2025-01-11 11:10:41,Corki,487,453
2025-01-11 11:10:42,Nami,479,489
2025-01-11 11:10:42,Viktor,347,269
2025-01-11 11:10:42,Gragas,94,151
2025-01-11 11:10:42,Rengar,361,335
2025-01-11 11:10:42,Corki,485,452
2025-01-11 11:10:43,Nami,493,487
2025-01-11 11:10:43,Viktor,347,269
2025-01-11 11:10:43,Gragas,88,157
2025-01-11 11:10:43,Rengar,327,325
2025-01-11 11:10:43,Corki,493,458
2025-01-11 11:10:44,Nami,497,485
2025-01-11 11:10:44,Viktor,347,269
2025-01-11 11:10:44,Gragas,88,159
2025-01-11 11:10:44,Rengar,313,313
2025-01-11 11:10:44,Corki,496,452
2025-01-11 11:10:45,Nami,490,487
2025-01-11 11:10:45,Viktor,347,269
2025-01-11 11:10:45,Gragas,88,158
2025-01-11 11:10:45,Rengar,313,295
2025-01-11 11:10:45,Corki,493,445
2025-01-11 11:10:47,Nami,489,488
2025-01-11 11:10:47,Viktor,347,269
2025-01-11 11:10:47,Gragas,88,163
2025-01-11 11:10:47,Rengar,321,280
2025-01-11 11:10:47,Corki,493,457
2025-01-11 11:10:48,Nami,491,485
2025-01-11 11:10:48,Viktor,539,43
2025-01-11 11:10:48,Gragas,88,159
2025-01-11 11:10:48,Rengar,326,272
2025-01-11 11:10:48,Corki,490,448
2025-01-11 11:10:49,Nami,506,464
2025-01-11 11:10:49,Viktor,539,43
2025-01-11 11:10:49,Gragas,76,171
2025-01-11 11:10:49,Rengar,313,265
2025-01-11 11:10:49,Corki,497,439
2025-01-11 11:10:50,Nami,514,439
2025-01-11 11:10:50,Viktor,539,43
2025-01-11 11:10:50,Gragas,88,165
2025-01-11 11:10:50,Rengar,299,255
2025-01-11 11:10:50,Corki,502,430
2025-01-11 11:10:51,Nami,506,422
2025-01-11 11:10:51,Viktor,539,43
2025-01-11 11:10:51,Gragas,85,187
2025-01-11 11:10:51,Rengar,299,254
2025-01-11 11:10:51,Corki,502,430
2025-01-11 11:10:52,Nami,499,421
2025-01-11 11:10:52,Viktor,539,43
2025-01-11 11:10:52,Gragas,68,225
2025-01-11 11:10:52,Rengar,299,254
